,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DOW,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,VZ,V,WMT,WBA,DIS,^DJI
2006-10-09,75.80000305175781,56.52000045776367,10.661428451538086,82.6500015258789,68.9000015258789,63.2400016784668,24.309999465942383,22.209999084472656,,66.55000305175781,177.4499969482422,37.70000076293945,84.0,20.6200008392334,64.87000274658203,47.11000061035156,40.56999969482422,41.86000061035156,27.719999313354492,11.057499885559082,27.649999618530273,62.849998474121094,41.03209686279297,48.09000015258789,50.720001220703125,32.996150970458984,,48.220001220703125,43.09000015258789,30.96623420715332,11857.8095703125
2006-10-10,75.19999694824219,57.65999984741211,10.544285774230957,82.12999725341797,69.05999755859375,63.900001525878906,24.329999923706055,22.030000686645508,,67.19999694824219,178.86000061035156,37.7599983215332,84.19000244140625,20.889999389648438,64.95999908447266,47.529998779296875,40.84000015258789,41.81999969482422,27.690000534057617,11.072500228881836,27.559999465942383,62.720001220703125,41.095027923583984,47.9900016784668,49.650001525878906,32.86125183105469,,48.119998931884766,43.119998931884766,30.828125,11867.169921875
2006-10-11,75.47000122070312,57.45000076293945,10.46142864227295,81.63999938964844,68.31999969482422,63.099998474121094,24.399999618530273,22.059999465942383,,66.52999877929688,178.97000122070312,37.91999816894531,84.19000244140625,20.889999389648438,65.0999984741211,47.63999938964844,41.25,42.189998626708984,27.540000915527344,11.055000305175781,27.290000915527344,62.47999954223633,41.23347854614258,47.869998931884766,50.099998474121094,32.91521453857422,,48.310001373291016,44.11000061035156,30.88731575012207,11852.1298828125
2006-10-12,75.43000030517578,57.88999938964844,10.751428604125977,83.63999938964844,69.25,64.0199966430664,24.450000762939453,22.024999618530273,,67.6500015258789,181.50999450683594,37.900001525878906,84.69999694824219,21.489999771118164,64.83999633789062,48.2599983215332,42.22999954223633,42.7599983215332,28.219999313354492,11.226249694824219,27.649999618530273,62.40999984741211,41.77470016479492,48.04999923706055,49.619998931884766,33.26594924926758,,48.31999969482422,44.560001373291016,30.877450942993164,11947.7001953125
2006-10-13,75.4000015258789,58.02000045776367,10.717143058776855,82.38999938964844,69.08000183105469,64.19999694824219,24.530000686645508,22.010000228881836,,68.4000015258789,183.85000610351562,36.900001525878906,86.08000183105469,21.600000381469727,64.58000183105469,48.15999984741211,42.11000061035156,43.20000076293945,28.3700008392334,11.199999809265137,27.59000015258789,62.130001068115234,41.8502197265625,49.09000015258789,48.75,33.319908142089844,,48.459999084472656,44.380001068115234,30.69001579284668,11960.509765625
2006-10-16,75.75,57.63999938964844,10.771428108215332,82.66000366210938,69.93000030517578,65.05000305175781,24.59000015258789,22.125,,69.83000183105469,185.22000122070312,36.349998474121094,86.70999908447266,21.610000610351562,64.93000030517578,47.72999954223633,42.119998931884766,43.7599983215332,28.450000762939453,11.31624984741211,27.65999984741211,62.04999923706055,42.0327262878418,49.099998474121094,47.540000915527344,33.3109130859375,,48.31999969482422,44.34000015258789,30.60123062133789,11980.599609375
2006-10-17,75.80000305175781,58.099998474121094,10.6128568649292,82.29000091552734,69.9000015258789,64.93000030517578,24.479999542236328,21.895000457763672,,69.41000366210938,183.07000732421875,35.7599983215332,86.94999694824219,20.899999618530273,66.08000183105469,47.9900016784668,41.599998474121094,43.959999084472656,28.440000534057617,11.21875,27.719999313354492,62.25,41.08244323730469,48.65999984741211,46.72999954223633,32.906219482421875,,48.279998779296875,44.20000076293945,30.68014907836914,11950.01953125
2006-10-18,75.52999877929688,57.93000030517578,10.64714241027832,82.73999786376953,69.08000183105469,64.5999984741211,24.18000030517578,21.979999542236328,,69.16999816894531,182.97000122070312,35.88999938964844,89.81999969482422,21.110000610351562,68.1500015258789,47.209999084472656,41.470001220703125,44.47999954223633,28.520000457763672,11.126250267028809,28.100000381469727,62.59000015258789,41.26494598388672,48.59000015258789,48.0,32.906219482421875,,48.349998474121094,44.18000030517578,31.153669357299805,11992.6796875
2006-10-19,76.4000015258789,57.970001220703125,11.284285545349121,82.41000366210938,69.0199966430664,65.63999938964844,24.15999984741211,22.454999923706055,,69.7300033569336,180.0500030517578,35.90999984741211,89.86000061035156,21.030000686645508,68.04000091552734,46.869998931884766,40.77000045776367,44.4900016784668,28.290000915527344,11.175000190734863,27.68000030517578,62.5,40.90623092651367,48.54999923706055,50.650001525878906,33.46379852294922,,48.4900016784668,43.849998474121094,31.16353416442871,12011.73046875
2006-10-20,78.47000122070312,58.040000915527344,11.421428680419922,81.73999786376953,59.0,65.27999877929688,24.549999237060547,23.375,,69.55000305175781,180.39999389648438,35.9900016784668,90.4800033569336,21.329999923706055,68.62000274658203,47.119998931884766,41.470001220703125,45.63999938964844,28.43000030517578,11.074999809265137,27.68000030517578,62.68000030517578,40.91881561279297,48.38999938964844,50.70000076293945,33.99440002441406,,49.369998931884766,43.58000183105469,31.02542495727539,12002.3701171875
2006-10-23,80.08999633789062,56.650001525878906,11.6371431350708,82.80000305175781,60.41999816894531,65.63999938964844,24.43000030517578,23.639999389648438,,69.91999816894531,184.6999969482422,36.2400016784668,91.55999755859375,21.450000762939453,69.0999984741211,47.38999938964844,42.13999938964844,45.70000076293945,28.450000762939453,11.292499542236328,27.729999542236328,63.279998779296875,40.89364242553711,48.95000076293945,50.63999938964844,34.1922492980957,,51.279998779296875,43.689998626708984,30.85771942138672,12116.91015625
2006-10-24,79.88999938964844,56.70000076293945,11.578571319580078,83.58999633789062,60.93000030517578,66.88999938964844,24.34000015258789,23.514999389648438,,69.88999938964844,187.83999633789062,36.5,91.48999786376953,21.6200008392334,68.75,47.13999938964844,42.25,45.93000030517578,28.280000686645508,11.391249656677246,27.260000228881836,62.880001068115234,40.98175048828125,48.95000076293945,49.84000015258789,34.17426300048828,,51.29999923706055,43.869998931884766,30.956369400024414,12127.8798828125
2006-10-25,79.45999908447266,56.86000061035156,11.668571472167969,80.86000061035156,61.90999984741211,67.58000183105469,24.290000915527344,23.594999313354492,,71.01000213623047,188.61000061035156,36.599998474121094,91.83000183105469,21.719999313354492,68.83000183105469,47.27000045776367,42.0,46.06999969482422,28.309999465942383,11.668749809265137,27.43000030517578,63.130001068115234,41.063560485839844,48.59000015258789,48.630001068115234,34.444061279296875,,50.849998474121094,43.02000045776367,30.778799057006836,12134.6796875
2006-10-26,79.23999786376953,57.81999969482422,11.74142837524414,79.13999938964844,62.349998474121094,67.5,24.190000534057617,23.56999969482422,,71.62000274658203,193.3800048828125,37.380001068115234,91.54000091552734,21.770000457763672,68.81999969482422,47.77000045776367,42.11000061035156,46.209999084472656,28.350000381469727,11.708749771118164,27.280000686645508,63.5,41.05727005004883,50.65999984741211,49.369998931884766,34.83976364135742,,51.75,43.34000015258789,31.548269271850586,12163.66015625
2006-10-27,78.94999694824219,57.27000045776367,11.487142562866211,79.73999786376953,61.27000045776367,67.68000030517578,23.719999313354492,23.434999465942383,,71.45999908447266,188.6699981689453,37.06999969482422,90.76000213623047,21.100000381469727,68.16999816894531,47.290000915527344,41.470001220703125,46.09000015258789,28.34000015258789,11.482500076293945,27.219999313354492,63.560001373291016,40.86846923828125,49.91999816894531,49.40999984741211,34.92969512939453,,50.72999954223633,42.84000015258789,31.301645278930664,12090.259765625
2006-10-30,78.94000244140625,57.310001373291016,11.488571166992188,80.22000122070312,60.7599983215332,66.38999938964844,23.899999618530273,23.3799991607666,,70.83999633789062,189.75,37.25,91.5,21.260000228881836,67.69999694824219,47.45000076293945,41.91999816894531,45.63999938964844,28.530000686645508,11.501250267028809,27.200000762939453,63.810001373291016,41.23347854614258,50.400001525878906,49.029998779296875,33.859500885009766,,49.529998779296875,43.43000030517578,31.429889678955078,12086.5
2006-10-31,78.83999633789062,57.810001373291016,11.582857131958008,79.86000061035156,60.709999084472656,67.19999694824219,24.1299991607666,23.360000610351562,,71.41999816894531,189.7899932861328,37.33000183105469,92.33000183105469,21.34000015258789,67.4000015258789,47.439998626708984,41.91999816894531,45.41999816894531,28.709999084472656,11.484999656677246,26.649999618530273,63.38999938964844,41.359344482421875,51.130001068115234,48.779998779296875,33.274940490722656,,49.279998779296875,43.68000030517578,31.035289764404297,12080.73046875
2006-11-01,78.83999633789062,57.650001525878906,11.308571815490723,80.05999755859375,60.5,66.9800033569336,24.100000381469727,23.31999969482422,,71.05999755859375,185.0,37.349998474121094,91.80000305175781,21.020000457763672,67.18000030517578,46.93000030517578,41.86000061035156,45.66999816894531,28.809999465942383,11.423749923706055,26.540000915527344,63.040000915527344,40.434234619140625,51.18000030517578,48.29999923706055,33.247962951660156,,48.849998474121094,42.11000061035156,31.301645278930664,12031.01953125
2006-11-02,78.87999725341797,57.459999084472656,11.282856941223145,79.19999694824219,60.560001373291016,67.79000091552734,24.049999237060547,23.354999542236328,,71.19000244140625,187.38999938964844,37.20000076293945,91.68000030517578,20.68000030517578,67.9000015258789,46.900001525878906,42.04999923706055,45.400001525878906,28.770000457763672,11.600000381469727,26.690000534057617,63.27000045776367,40.484580993652344,51.029998779296875,48.619998931884766,33.26594924926758,,48.290000915527344,42.209999084472656,31.272050857543945,12018.5400390625
2006-11-03,78.58000183105469,57.060001373291016,11.184286117553711,79.97000122070312,60.43000030517578,68.91000366210938,23.770000457763672,23.25,,72.1500015258789,187.1300048828125,37.20000076293945,91.41000366210938,20.510000228881836,67.80999755859375,46.88999938964844,41.2400016784668,45.099998474121094,28.729999542236328,11.571249961853027,26.549999237060547,63.400001525878906,40.25802230834961,51.13999938964844,47.83000183105469,33.00514602661133,,47.529998779296875,42.81999969482422,31.459484100341797,11986.0400390625
2006-11-06,79.58999633789062,58.15999984741211,11.3871431350708,80.4800033569336,59.849998474121094,69.7699966430664,24.68000030517578,23.405000686645508,,72.91000366210938,190.0,37.220001220703125,92.5999984741211,20.81999969482422,68.41999816894531,47.650001525878906,41.83000183105469,45.810001373291016,28.84000015258789,11.603750228881836,26.989999771118164,63.560001373291016,41.00062942504883,51.56999969482422,48.40999984741211,33.256954193115234,,47.4900016784668,43.4900016784668,32.02178955078125,12105.5498046875
2006-11-07,79.41999816894531,58.45000076293945,11.501428604125977,84.8499984741211,59.91999816894531,68.91000366210938,24.84000015258789,23.459999084472656,,72.52999877929688,188.67999267578125,37.22999954223633,92.75,20.799999237060547,68.70999908447266,47.4900016784668,41.66999816894531,45.900001525878906,28.950000762939453,11.55875015258789,27.290000915527344,64.11000061035156,41.22718811035156,52.400001525878906,49.56999969482422,33.15803146362305,,47.650001525878906,43.61000061035156,32.406524658203125,12156.76953125
2006-11-08,79.41999816894531,59.06999969482422,11.778571128845215,85.44999694824219,60.099998474121094,69.51000213623047,25.100000381469727,23.440000534057617,,74.12999725341797,188.77000427246094,37.25,92.58999633789062,20.709999084472656,67.98999786376953,47.63999938964844,42.029998779296875,44.34000015258789,28.979999542236328,11.6225004196167,26.6200008392334,64.04000091552734,41.25865173339844,52.459999084472656,48.0,33.1490364074707,,47.029998779296875,43.279998779296875,32.65314865112305,12176.5400390625
2006-11-09,78.9000015258789,58.90999984741211,11.90571403503418,85.11000061035156,59.20000076293945,70.19999694824219,26.709999084472656,23.325000762939453,,74.61000061035156,184.77999877929688,36.849998474121094,92.41999816894531,20.420000076293945,66.1500015258789,47.2400016784668,42.09000015258789,42.880001068115234,29.260000228881836,11.595000267028809,25.84000015258789,63.79999923706055,40.84959030151367,52.689998626708984,45.27000045776367,32.474544525146484,,46.38999938964844,42.11000061035156,33.126670837402344,12103.2998046875
2006-11-10,79.19000244140625,58.86000061035156,11.874285697937012,85.62000274658203,59.599998474121094,69.54000091552734,26.739999771118164,23.235000610351562,,74.41999816894531,187.05999755859375,36.63999938964844,91.76000213623047,20.579999923706055,66.29000091552734,47.61000061035156,41.970001220703125,43.119998931884766,29.239999771118164,11.758749961853027,25.709999084472656,63.70000076293945,40.94398880004883,52.90999984741211,46.11000061035156,32.00689697265625,,46.470001220703125,42.369998931884766,31.962600708007812,12108.4296875
2006-11-13,79.5,58.970001220703125,12.050000190734863,85.69000244140625,59.52000045776367,70.3499984741211,26.68000030517578,23.204999923706055,,74.43000030517578,187.72999572753906,36.400001525878906,92.06999969482422,21.0,65.94000244140625,47.65999984741211,41.5099983215332,43.459999084472656,29.350000381469727,11.765000343322754,25.889999389648438,63.25,41.10761642456055,52.439998626708984,46.75,32.33065414428711,,46.31999969482422,42.06999969482422,31.82448959350586,12131.8798828125
2006-11-14,80.08999633789062,59.34000015258789,12.142857551574707,85.73999786376953,60.36000061035156,70.37999725341797,26.639999389648438,23.274999618530273,,74.44999694824219,190.36000061035156,37.959999084472656,93.29000091552734,21.8799991607666,66.55999755859375,47.75,41.27000045776367,43.88999938964844,29.229999542236328,11.837499618530273,26.25,63.20000076293945,41.29011917114258,52.25,47.439998626708984,32.726356506347656,,47.65999984741211,42.27000045776367,32.090843200683594,12218.009765625
